1.080000000000000000e+02 2.756999699044375120e+03 8.396050429423154160e-01 3.466483674217148061e-03 -2.667235377607652325e+01
1.090000000000000000e+02 2.787497074266195341e+03 8.518964400404800408e-01 3.532340443447396557e-03 -2.728069121534617736e+01
1.100000000000000000e+02 2.818142647499634677e+03 8.639255172665749605e-01 3.598895683605511566e-03 -2.788519954344995355e+01
1.110000000000000000e+02 2.848929303136185808e+03 8.756857577204795184e-01 3.666153200700921714e-03 -2.848539099950936659e+01
1.120000000000000000e+02 2.879856963994671787e+03 8.871703613984387449e-01 3.734116877835451462e-03 -2.908054503302706451e+01
1.130000000000000000e+02 2.910918027637444538e+03 8.983576026568793615e-01 3.802790681503400490e-03 -2.967031007462880510e+01
1.140000000000000000e+02 2.942104892338986701e+03 9.092331866410137131e-01 3.872178667853595335e-03 -3.025403748655801905e+01
1.150000000000000000e+02 2.973409957004145781e+03 9.197976776181127079e-01 3.942284988215199668e-03 -3.083122726533055413e+01
1.160000000000000000e+02 3.004833049434779696e+03 9.300367855546332052e-01 4.013113894885157740e-03 -3.140137947631971826e+01
1.170000000000000000e+02 3.036366569544848517e+03 9.399287944403629247e-01 4.084669746365022711e-03 -3.196391997178815814e+01
1.180000000000000000e+02 3.067995489276294393e+03 9.494742756589847898e-01 4.156957011999250738e-03 -3.251827467586298326e+01
1.190000000000000000e+02 3.099719637567023710e+03 9.586589462017969243e-01 4.229980276141463366e-03 -3.306401815294558588e+01
1.200000000000000000e+02 3.131531415219799783e+03 9.674759536787204128e-01 4.303744241834089185e-03 -3.360057647503286660e+01
1.210000000000000000e+02 3.163423223175597286e+03 9.759110195741208527e-01 4.378253733106584472e-03 -3.412737578997383281e+01
1.220000000000000000e+02 3.195380034090919708e+03 9.839572958980007389e-01 4.453513697469478096e-03 -3.464399088964111684e+01
1.230000000000000000e+02 3.227401677321557599e+03 9.916079367829793156e-01 4.529529206338980644e-03 -3.514984807699675429e+01
1.240000000000000000e+02 3.259480553811201844e+03 9.988486700756674663e-01 4.606305455443460498e-03 -3.564437373407702125e+01
1.250000000000000000e+02 3.291601636038042670e+03 1.005680082324837743e+00 4.683847763733274203e-03 -3.612714288987650946e+01
1.260000000000000000e+02 3.323764753020126591e+03 1.012087905313025171e+00 4.762161571345402411e-03 -3.659765637061408228e+01
1.270000000000000000e+02 3.355954876877720835e+03 1.018072729385691266e+00 4.841252436188487121e-03 -3.705534080039665668e+01
1.280000000000000000e+02 3.388164407856803336e+03 1.023620289973272923e+00 4.921126029790284448e-03 -3.749977145227667563e+01
1.290000000000000000e+02 3.420393174311747771e+03 1.028731180910920751e+00 5.001788131582964210e-03 -3.793044939817748684e+01
1.300000000000000000e+02 3.452626147647657035e+03 1.033391140951486875e+00 5.083244622057795682e-03 -3.834680150920599573e+01
1.310000000000000000e+02 3.484848530355971889e+03 1.037600755882524206e+00 5.165501474921190342e-03 -3.874840701181397407e+01
1.320000000000000000e+02 3.517068735073852622e+03 1.041360568151242338e+00 5.248564747703548215e-03 -3.913478575374762158e+01
1.330000000000000000e+02 3.549265692164710345e+03 1.044656253643230892e+00 5.332440571532001336e-03 -3.950553565459894401e+01
1.340000000000000000e+02 3.581440616875957403e+03 1.047503202872539507e+00 5.417135139560436997e-03 -3.986010614964521892e+01
1.350000000000000000e+02 3.613579867636201016e+03 1.049879665720846900e+00 5.502654693774664506e-03 -4.019824389054672764e+01
1.360000000000000000e+02 3.645684659515668045e+03 1.051793606475592169e+00 5.589005511758568870e-03 -4.051932419337897784e+01
1.370000000000000000e+02 3.677741350895370488e+03 1.053238133610904459e+00 5.676193891446749268e-03 -4.082294530607956773e+01
1.380000000000000000e+02 3.709743728598353300e+03 1.054221213065951845e+00 5.764226135615473610e-03 -4.110877984074345193e+01
1.390000000000000000e+02 3.741678151279561916e+03 1.054735954717731072e+00 5.853108534726778577e-03 -4.137642620579302388e+01
1.400000000000000000e+02 3.773553262926498519e+03 1.054782897300559075e+00 5.942847349772499392e-03 -4.162548288853235334e+01
1.410000000000000000e+02 3.805347994515743267e+03 1.054377436621336983e+00 6.033448793964994727e-03 -4.185562273758075236e+01
